optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),3,8,0.598546542289643,0.9987963279266613,0.924426,15.738563776016235
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),3,9,0.06661203076552824,0.7192743609021541,0.924243,16.566668033599854
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),3,10,0.7427352071456317,0.3173686518835906,0.914795,19.00955319404602
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,0,0.9528924290999682,0.08243774292553523,0.931023,2.915234088897705
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,1,0.01,1.0,0.936208,3.5841405391693115
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,2,0.010432561910760803,0.020662572520284406,0.931577,4.237675666809082
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,3,0.010705954375343177,0.1058459403719757,0.929932,4.884058475494385
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,4,0.737100210698198,0.07117159226295545,0.932691,7.320325613021851
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,5,0.623920037667018,0.8238946575629084,0.919336,9.48787784576416
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,6,0.9806457942060306,0.9964400791441386,0.921226,12.51821231842041
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,7,0.9998978156250029,0.5319131024792484,0.912042,15.230530738830566
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,8,0.010595257658754223,0.5622870822563512,0.930925,15.870884656906128
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,9,0.4451778310045926,0.33875576352834763,0.915636,17.63765788078308
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),4,10,0.330081341176322,0.9987507625078458,0.928194,19.133652210235596
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,0,0.8164887514990893,0.943527146749015,0.920414,2.6340866088867188
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,1,0.010000000000000009,0.01,0.93184,3.3127431869506836
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,2,0.013497278989618874,0.978399830442617,0.936023,3.9561820030212402
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),5,3,0.012273810695589513,0.05248077038621286,0.930871,4.596366882324219
