optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
Matern 2.5 + ucb (ip 1),3,8,0.47788610716074825,0.012002315541002943,0.917566,88.8013608455658
Matern 2.5 + ucb (ip 1),3,9,0.7230032254609073,0.6854075546150405,0.86422,100.50225496292114
Matern 2.5 + ucb (ip 1),3,10,0.7623873290009248,0.3201136190393629,0.852979,113.57876873016357
Matern 2.5 + ucb (ip 1),4,0,0.4961133391338984,0.059509381398028346,0.899198,11.342759847640991
Matern 2.5 + ucb (ip 1),4,1,1.0,1.0,0.880287,25.86152982711792
Matern 2.5 + ucb (ip 1),4,2,0.01221964030405251,0.9914461192385913,0.891409,30.446595668792725
Matern 2.5 + ucb (ip 1),4,3,0.5066305675082707,0.027792611887081514,0.912735,45.391112327575684
Matern 2.5 + ucb (ip 1),4,4,0.01,0.14534711974831824,0.884179,50.30100083351135
Matern 2.5 + ucb (ip 1),4,5,1.0,0.44045576090668437,0.85009,64.8941707611084
Matern 2.5 + ucb (ip 1),4,6,0.4971870214766786,0.6604458718994239,0.864649,76.64177680015564
Matern 2.5 + ucb (ip 1),4,7,0.012382484668040518,0.5573927647072769,0.885676,81.21967339515686
Matern 2.5 + ucb (ip 1),4,8,0.9995385600800974,0.011503824486451356,0.950316,96.96873927116394
Matern 2.5 + ucb (ip 1),4,9,0.4770572326687555,0.9994714751927801,0.88249,108.34604501724243
Matern 2.5 + ucb (ip 1),4,10,0.7394150245466827,0.3571621649169252,0.851028,122.8210985660553
Matern 2.5 + ucb (ip 1),5,0,0.7833257581339889,0.8036149854693928,0.871281,15.307570695877075
Matern 2.5 + ucb (ip 1),5,1,0.010000000000000009,0.01,0.884451,20.76121759414673
Matern 2.5 + ucb (ip 1),5,2,0.9949228706331492,0.016881988794384146,0.943322,38.64492464065552
Matern 2.5 + ucb (ip 1),5,3,0.01784180144654155,0.9993835052900519,0.890863,44.08742117881775
Matern 2.5 + ucb (ip 1),5,4,0.9997516081999797,0.9855306519621675,0.87961,58.49706196784973
Matern 2.5 + ucb (ip 1),5,5,0.010212676012020873,0.5116952604693934,0.885352,63.05266356468201
Matern 2.5 + ucb (ip 1),5,6,0.43831488738731894,0.014042079901930443,0.913125,71.7614905834198
Matern 2.5 + ucb (ip 1),5,7,0.5172467448580884,0.9978863882521963,0.881944,81.46816158294678
Matern 2.5 + ucb (ip 1),5,8,0.9998430800328865,0.47153072256544815,0.850934,97.81504917144775
Matern 2.5 + ucb (ip 1),5,9,0.46575779272444834,0.4555222222072916,0.853355,109.92351913452148
Matern 2.5 + ucb (ip 1),5,10,0.2721193254199863,0.7569382073955496,0.872755,118.43064951896667
Matern 2.5 + ucb (ip 1),6,0,0.7240562734985615,0.8950263208327743,0.876342,11.632245302200317
Matern 2.5 + ucb (ip 1),6,1,0.01,0.01,0.884451,16.213552236557007
Matern 2.5 + ucb (ip 1),6,2,0.999592857796894,0.022977641768461066,0.941789,30.210928678512573
Matern 2.5 + ucb (ip 1),6,3,0.010177817482340661,0.9891811204282148,0.891361,34.772767305374146
Matern 2.5 + ucb (ip 1),6,4,0.995236191821696,0.9957788484254233,0.880091,49.17235779762268
Matern 2.5 + ucb (ip 1),6,5,0.010276847636756905,0.4977447653157002,0.885261,53.734429359436035
Matern 2.5 + ucb (ip 1),6,6,0.44177838798938807,0.010245967545521678,0.91468,62.44451379776001
Matern 2.5 + ucb (ip 1),6,7,0.9999518883509706,0.5306838591369297,0.853468,76.73395133018494
Matern 2.5 + ucb (ip 1),6,8,0.49941780638056743,0.4684738957046655,0.853627,88.1339111328125
Matern 2.5 + ucb (ip 1),6,9,0.34928372328922064,0.9995019471056809,0.883485,97.76620364189148
Matern 2.5 + ucb (ip 1),6,10,0.7806553979642268,0.2888978906646639,0.854774,112.79691004753113
Matern 2.5 + ucb (ip 1),7,0,0.6214914125255321,0.8152574865964057,0.872562,14.174981117248535
Matern 2.5 + ucb (ip 1),7,1,0.01,0.01,0.884451,18.739144802093506
Matern 2.5 + ucb (ip 1),7,2,0.9853998324115489,0.01281692566001636,0.946375,37.054171323776245
Matern 2.5 + ucb (ip 1),7,3,0.013226156979793506,0.9987450894138565,0.891566,41.59785580635071
Matern 2.5 + ucb (ip 1),7,4,0.9980602574165015,0.9961462933340635,0.880108,56.00549125671387
Matern 2.5 + ucb (ip 1),7,5,0.013736016922483779,0.49554120983235345,0.885247,60.55581068992615
Matern 2.5 + ucb (ip 1),7,6,0.4324025339553991,0.012640261716255726,0.910841,71.2174882888794
Matern 2.5 + ucb (ip 1),7,7,0.9964115013753393,0.547374176291683,0.854342,85.49694991111755
Matern 2.5 + ucb (ip 1),7,8,0.6736678583157385,0.3648345628498236,0.850731,98.92991375923157
Matern 2.5 + ucb (ip 1),7,9,0.33401715103794194,0.9975663099090717,0.8833,108.40513753890991
Matern 2.5 + ucb (ip 1),7,10,0.3545223206512758,0.4970876172064983,0.856922,117.93247127532959
Matern 2.5 + ucb (ip 1),8,0,0.09544268590207983,0.3069584040986766,0.857821,6.097477912902832
Matern 2.5 + ucb (ip 1),8,1,1.0,1.0,0.880287,20.56329345703125
Matern 2.5 + ucb (ip 1),8,2,0.9951911309344581,0.0160131330832412,0.946869,34.53999924659729
Matern 2.5 + ucb (ip 1),8,3,0.013100894423088988,0.9895747375146026,0.891369,39.09330487251282
Matern 2.5 + ucb (ip 1),8,4,0.024616133690618464,0.018085053942204644,0.877282,44.44926404953003
Matern 2.5 + ucb (ip 1),8,5,0.523637464802043,0.9947830371127112,0.88181,54.12200331687927
Matern 2.5 + ucb (ip 1),8,6,0.9994511735552214,0.5773638079933561,0.85603,68.45607328414917
Matern 2.5 + ucb (ip 1),8,7,0.5236289056761563,0.21882959573337976,0.861574,78.01895046234131
Matern 2.5 + ucb (ip 1),8,8,0.3909010908597865,0.6449676956704948,0.864759,88.22666954994202
Matern 2.5 + ucb (ip 1),8,9,0.34164138184371606,0.01078632871427949,0.901014,97.43781113624573
Matern 2.5 + ucb (ip 1),8,10,0.01055875263761552,0.6237552328108135,0.886223,102.01030826568604
Matern 2.5 + ucb (ip 1),9,0,0.8785628484233129,0.12560367824455057,0.887707,13.67946195602417
Matern 2.5 + ucb (ip 1),9,1,0.01,1.0,0.891592,19.21341848373413
Matern 2.5 + ucb (ip 1),9,2,0.029096235044162984,0.8625247223644954,0.883874,24.11733055114746
Matern 2.5 + ucb (ip 1),9,3,0.012722228204522975,0.012346424416698868,0.884442,28.675543308258057
Matern 2.5 + ucb (ip 1),9,4,0.9900108017580831,0.9986761799445725,0.880477,46.39762830734253
Matern 2.5 + ucb (ip 1),9,5,0.5296341188760372,0.9946480592249367,0.881547,59.26057243347168
Matern 2.5 + ucb (ip 1),9,6,0.47343132346140454,0.4429842679837633,0.852931,70.42848181724548
Matern 2.5 + ucb (ip 1),9,7,0.9989232284294841,0.5441921915663448,0.854171,84.73047542572021
Matern 2.5 + ucb (ip 1),9,8,0.40761052147840937,0.012237454504789122,0.908396,95.09765601158142
Matern 2.5 + ucb (ip 1),9,9,0.01024307356095611,0.3747740643343117,0.88462,99.66430807113647
Matern 2.5 + ucb (ip 1),9,10,0.7604016616500227,0.706681638506232,0.865184,111.75141549110413
