optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),3,8,0.5852460303862596,0.01195038097035308,0.945164,10.319283962249756
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),3,9,0.5928086916351629,0.5918552718382962,0.91746,11.632697820663452
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),3,10,0.2475203495113379,0.7729171203302111,0.924776,12.536888599395752
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,0,0.9278960555564703,0.5803683117999754,0.914227,1.7224552631378174
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,1,0.010000000000000009,0.01,0.93042,2.352775812149048
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,2,0.010867853640425461,0.9738135527994536,0.9366,2.952305793762207
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,3,0.18088141713015313,0.5257994003565916,0.919209,3.764747381210327
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,4,0.989526586856444,0.013891139788539945,0.947994,5.541737079620361
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,5,0.9948633034048562,0.9996124582255912,0.923123,7.358725547790527
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,6,0.5432461403127038,0.9995433409235789,0.92583,8.602511882781982
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,7,0.4749050281531939,0.011157852156342277,0.939046,9.770269393920898
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,8,0.5529742994318013,0.46942743732584336,0.915367,11.03178071975708
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,9,0.18154020750541258,0.9793646737069137,0.928641,11.849896669387817
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),4,10,0.8735130632380246,0.1499311911574516,0.928478,13.490894079208374
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,0,0.9565617151949445,0.8054010790076166,0.918484,1.5362019538879395
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,1,0.01,0.010000000000000009,0.93042,2.167841672897339
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,2,0.011185047221847742,0.9822554253025523,0.936662,2.7607595920562744
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,3,0.765037108001634,0.14456136200404704,0.924447,4.300965309143066
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,4,0.5148862932278211,0.4095808180353564,0.915526,5.510845184326172
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),5,5,0.5843716979159355,0.9996422782210849,0.924428,6.800299644470215
