optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,0,0.4377318180025226,0.5252242065248309,0.803869,76.76735496520996
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,1,1.0,1.0,0.836169,184.8389093875885
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,2,0.018209958874742898,0.9941827508129647,0.844752,233.91466999053955
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,3,0.9924989023591256,0.10733202613274745,0.820559,360.20391488075256
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,4,0.012638029452264055,0.11336660241242907,0.837526,408.4498748779297
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,5,0.5137701345803849,0.10166541858658051,0.810392,496.2493233680725
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,6,0.521083568714283,0.9969115651675244,0.836651,574.7854928970337
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,7,0.9994820051236639,0.564574298492294,0.804466,681.5343129634857
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,8,0.011481051329836232,0.5715967311763382,0.839262,730.8017029762268
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,9,0.7655955661924615,0.3454011825864193,0.786171,841.6636955738068
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),0,10,0.7575116887215742,0.7420414099485863,0.821393,934.3176093101501
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),1,0,0.14627622808572813,0.8160633212823798,0.829552,62.85410523414612
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),1,1,1.0,0.1,0.824144,168.93928122520447
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),1,2,0.010032540292701588,0.11000019701749729,0.837586,217.20578622817993
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),1,3,0.7769362401975947,0.9905813535873096,0.835867,326.89546036720276
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),1,4,0.010250749329931254,0.9907556658591316,0.845546,374.8806903362274
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),1,5,0.5209959149535612,0.10016415616070795,0.811564,453.0266489982605
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),1,6,0.9998522988150371,0.541819071821636,0.802283,559.5251190662384
CustomKernel 2.5 s1e-3 sdi3 + ei (ip 1),1,7,0.9991905504703494,0.9988107573979025,0.836107,666.4428157806396
