optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,0,0.9031828258290178,0.2801184573571302,0.78308,197.94396424293518
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,1,0.01,1.0,0.84372,249.60768055915833
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,2,0.01800771800011406,0.10134096457760608,0.825149,302.92036628723145
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,3,0.011125763286359744,0.12415655042912506,0.837064,354.66371846199036
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,4,1.0,1.0,0.83365,533.2413322925568
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,5,1.0,0.1,0.815355,708.6776478290558
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,6,0.5173239960275896,0.1,0.802536,824.6701877117157
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,7,0.5182033237655104,1.0,0.834344,942.0442223548889
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,8,0.9958692741580617,0.6362442565990666,0.810515,1119.8310587406158
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,9,0.5468075017116728,0.5657433786805741,0.805535,1261.6326661109924
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,10,0.19330643929174196,0.7295605903019964,0.821202,1348.9926824569702
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,0,0.7815413722432253,0.1364033901913595,0.799119,179.46041536331177
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,1,0.010000000000000009,1.0,0.84372,231.15333223342896
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,2,0.9873292963041128,0.9951191783746596,0.833745,444.7175922393799
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,3,0.012074504124372436,0.11578764938687329,0.837116,496.15369391441345
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,4,0.9980889153690322,0.12341951657193978,0.806524,672.702810049057
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,5,0.5133211123730326,0.5740796320758578,0.806687,808.87126994133
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,6,0.49105010618395034,0.9997682788389206,0.83475,944.9513072967529
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,7,0.9923258409418124,0.5067495778520232,0.798843,1158.8942394256592
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,8,0.011405163925167832,0.566165065398358,0.838605,1210.548558473587
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,9,0.3680686210267949,0.10032309341678453,0.796486,1326.9368193149567
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,10,0.7952577778001141,0.7834053585133133,0.822355,1479.8761150836945
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,0,0.9920423081874243,0.6548380025884508,0.812147,214.67639350891113
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,1,0.01,0.1,0.837293,266.3717017173767
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,2,0.013891167089727315,0.9908709365499446,0.843567,318.1110496520996
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,3,0.01101942445753605,0.14896318594418997,0.837001,369.6812734603882
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,4,0.9300862324201165,0.6059697284655974,0.807761,573.9068033695221
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,5,0.1715865428688612,0.5676160129873765,0.810064,657.0206973552704
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,6,0.993204308566817,0.10475290419024824,0.813184,869.5322315692902
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,7,0.6303095991792834,0.9997243199478106,0.834225,1025.2500700950623
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,8,0.5184503335648728,0.1051915550828702,0.801245,1141.208163022995
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,9,0.9991078322089072,0.9891258089767153,0.833108,1319.8773169517517
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,10,0.5821453109932078,0.4215367820172863,0.792418,1466.1743378639221
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,0,0.5215364920384263,0.2701965293122568,0.784258,116.17327666282654
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,1,0.01,1.0,0.84372,167.89220237731934
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,2,1.0,1.0,0.83365,346.4301130771637
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,3,0.015091841382527598,0.10083613578217039,0.825161,399.773645401001
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,4,0.9979004862695576,0.10023446077622322,0.815257,575.6632709503174
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,5,0.9997808502182549,0.52991496464747,0.800894,753.1124045848846
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,6,0.5144650580140833,0.88709611323902,0.828681,890.245988368988
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,7,0.013616372336145934,0.5307237497271541,0.838347,941.8937587738037
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,8,0.3707692929159547,0.10033262662251846,0.796484,1058.283840417862
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,9,0.7196115365082314,0.10046193508972268,0.808853,1199.2102029323578
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,10,0.7175187580759907,0.6290216439301854,0.810529,1341.8850557804108
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,0,0.9911720413471957,0.15088483135039077,0.798267,212.19233083724976
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,1,0.01,1.0,0.84372,264.05322909355164
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,2,0.012190434131008902,0.11079598749779472,0.837157,315.7596650123596
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,3,0.010626026591328754,0.21719863320311233,0.837113,367.5725328922272
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,4,0.952643595272434,0.9288339156433051,0.830227,577.20916056633
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,5,0.5316880093863519,0.4527587184931273,0.795531,716.4893357753754
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,6,0.501292885017757,0.10059305953685743,0.80158,850.678472995758
