optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,0,0.2890279870038952,0.22880227924509755,0.916203,1.359839916229248
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,1,1.0,1.0,0.920651,4.1148505210876465
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,2,0.011965195866500142,0.9600290352599644,0.935857,4.7651965618133545
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,3,0.7060150651350814,0.887602117729054,0.919709,7.166369199752808
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,4,0.9965062362852668,0.011092904879544774,0.947626,9.829522371292114
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,5,0.024279756396945518,0.011572093523734145,0.931042,10.492852687835693
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,6,0.999614431711819,0.5283135045495764,0.912025,13.21277403831482
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,7,0.013680009350584804,0.5009075283857266,0.930161,13.8666090965271
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,8,0.6000915997475634,0.010891911065073506,0.941769,15.722113132476807
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,9,0.3321757029408562,0.9987996676428529,0.928195,17.21355938911438
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),0,10,0.4323159886466453,0.608964780924052,0.917939,18.94214177131653
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,0,0.9272881696645701,0.5490730462656513,0.911674,2.897932291030884
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,1,0.01,0.01,0.93184,3.56899356842041
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,2,0.01125743327308692,0.9930368847239219,0.936149,4.214452028274536
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,3,0.9677909551580913,0.1385680612678173,0.926023,7.1735217571258545
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,4,0.9973478452374639,0.9905944526670389,0.920429,9.919966697692871
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,5,0.5117105454779898,0.9983813007184904,0.925111,11.818939924240112
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,6,0.01376310894620383,0.49731292771875474,0.930119,12.47050404548645
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,7,0.4977757066565124,0.011045310011673764,0.94044,14.324883460998535
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,8,0.9434255203660534,0.9404372965899632,0.920303,17.259898900985718
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,9,0.4653119629923479,0.3059339740589199,0.914112,19.085822582244873
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),1,10,0.32641010907319895,0.7140703349137331,0.923178,20.556992053985596
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,0,0.6275448949931756,0.45637929692077295,0.915275,2.1584537029266357
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,1,0.010000000000000009,1.0,0.936208,2.8199310302734375
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,2,0.013615506001360075,0.012090579318540342,0.931787,3.4671456813812256
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,3,0.2919100498854027,0.6192481825849915,0.917805,4.845339059829712
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,4,0.9815864544607441,0.9983445600435427,0.921269,7.861051321029663
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,5,0.9996059030092121,0.015034694900187787,0.946779,10.549376249313354
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,6,0.5245214462477796,0.9992857315258081,0.922821,12.281506776809692
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,7,0.47195429283173035,0.014795578056316582,0.937701,14.08565068244934
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,8,0.8088247569823156,0.020410857502565907,0.944639,16.662649154663086
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,9,0.9994186968518881,0.5656707282656167,0.912269,19.39919686317444
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),2,10,0.7834252208465897,0.1025069826447178,0.93152,21.92751121520996
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,0,0.8527258978467773,0.48175447456385995,0.913413,2.708115816116333
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,1,0.01,1.0,0.936208,3.386472463607788
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,2,0.013386636358745898,0.014720751176424358,0.931722,4.032436370849609
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,3,0.35634146682812445,0.7871008577708187,0.921101,5.413864612579346
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,4,0.9963630801567502,0.9974337526315689,0.92059,8.154313325881958
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,5,0.9672678120994952,0.012772189907942346,0.944354,11.117871522903442
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,6,0.011800079506664014,0.519412727599745,0.930381,11.765114545822144
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,7,0.48984688106495183,0.013104800535755856,0.935673,13.617444515228271
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,8,0.6079726740573806,0.9997573927708536,0.923508,15.778596639633179
CustomKernel 2.5 s1e-4 sdi3 + ucb (ip 1),3,9,0.9167668306491397,0.6723068854580126,0.915609,18.34612774848938
