optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,0,0.7885848771605276,0.2421916890321226,0.862663,12.790632486343384
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,1,0.01,1.0,0.892425,18.48536968231201
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,2,0.015723175523977846,0.04582147181979562,0.877635,24.42937731742859
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,3,0.0114091359080263,0.03427135214209449,0.884942,30.2103533744812
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,4,1.0,1.0,0.882137,42.51374554634094
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,5,0.2925221777779603,0.5106008418047301,0.860672,51.35671639442444
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,6,0.9977360764407905,0.015686559046024454,0.95888,63.576050758361816
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,7,0.010030200883248642,0.46044905770796585,0.885323,69.66990518569946
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,8,0.4340645066034291,0.02780522232172887,0.913452,79.69878196716309
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,9,1.0,0.56188081657829,0.856357,92.19343113899231
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),0,10,0.551272538912449,1.0,0.883654,102.90957474708557
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,0,0.029675024123926745,0.8445232536090502,0.889215,5.998129367828369
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,1,1.0,0.01,0.964128,17.901721715927124
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,2,0.9837425971945358,0.9977750707583687,0.88252,32.59952425956726
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,3,0.013891102143314318,0.9808100213300347,0.891975,38.28467130661011
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,4,0.01005348249760238,0.01899204335757948,0.885065,44.043172121047974
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,5,0.5201560023456554,0.9981680629144312,0.883636,53.11409640312195
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,6,0.5383117122856935,0.39225278350131204,0.852983,63.59534478187561
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,7,0.9988842050918125,0.5717442138046979,0.856933,75.8209536075592
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,8,0.4346602302428409,0.013093806032691231,0.92026,85.50203537940979
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,9,0.013397781093234605,0.34504964361329843,0.884774,91.35753560066223
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),1,10,0.740381244219573,0.7230949092560984,0.868356,103.97568154335022
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,0,0.8637629291024319,0.7167163429010057,0.867322,13.46422028541565
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,1,0.01,0.010000000000000009,0.885151,19.08740544319153
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,2,0.012120208606353742,0.9793883846360079,0.891942,24.831298351287842
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,3,0.010568635971288775,0.04303608262309876,0.884881,30.678161144256592
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,4,0.31478371826675394,0.6819206336439774,0.869926,39.43370056152344
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,5,0.9846870037634946,0.013178206417410292,0.960933,54.080384492874146
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,6,0.9917692771355805,0.9985047887247949,0.882333,68.85684585571289
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,7,0.5907890625145418,0.999684547204017,0.883608,79.7861819267273
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,8,0.4479608825555828,0.011368087060728846,0.923906,89.59610915184021
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,9,0.010822288417925352,0.4717304836550528,0.885391,95.24598145484924
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),2,10,0.9971708509011117,0.4284248426185564,0.851145,107.23656511306763
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,0,0.8246128951918597,0.5976244664300361,0.85991,12.91237211227417
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,1,0.010000000000000064,0.01,0.885151,18.647119998931885
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,2,0.018814376818598173,0.999904116774599,0.894269,24.41506814956665
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,3,0.01192198484789684,0.12892581088371274,0.884546,30.11981201171875
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,4,0.10860676336505115,0.6216942278212726,0.871653,36.91733741760254
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,5,1.0,0.01,0.964128,48.81950759887695
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,6,1.0,1.0,0.882137,61.09373927116394
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,7,0.535826852542635,0.9966422603261385,0.884376,71.5482497215271
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,8,0.4510455211792611,0.012465969261702431,0.923328,81.16150736808777
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,9,0.99980189152125,0.4949051350215251,0.852987,93.22369647026062
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),3,10,0.4399959167264019,0.435294576557291,0.855077,101.76347136497498
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,0,0.7443705418140035,0.1926887944121459,0.87172,12.411218404769897
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,1,0.01,1.0,0.892425,18.154863595962524
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,2,0.012912618811859147,0.01019646657341342,0.885149,24.008035898208618
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,3,0.012135645012793505,0.01785414242403474,0.885076,29.97326636314392
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,4,0.7908898427254477,0.47999181416863557,0.85353,42.97369050979614
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,5,0.9976384813743178,0.9881388151117473,0.881596,55.08915567398071
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,6,0.9999126270173784,0.023074472273989784,0.952522,67.02759099006653
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,7,0.5187776933061257,0.996672260529821,0.883571,76.19724774360657
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,8,0.142946773294737,0.5022445526477616,0.865259,83.4029061794281
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,9,0.36692383014230406,0.011463472129494492,0.914054,92.47297620773315
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),4,10,0.9992423784869795,0.4336312832854608,0.851214,104.66150307655334
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,0,0.3316840776177267,0.8697553387027014,0.879195,8.573527812957764
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,1,1.0,0.01,0.964128,20.47408938407898
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,2,0.01,0.010000000000000009,0.885151,26.418129682540894
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,3,0.01041449252937563,0.9379204375680691,0.891048,32.20163416862488
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,4,0.9835004571442113,0.99340922224079,0.882324,47.923768758773804
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,5,0.011136161689890735,0.4581993978737489,0.88531,53.50944137573242
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,6,0.4383281627142084,0.011737891763874303,0.922681,62.72580814361572
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,7,0.9996784525508439,0.5775193984605891,0.857277,74.60032057762146
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,8,0.6724787770717467,0.5410272302712299,0.857661,86.37633156776428
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,9,0.6555779323312385,0.9998656961217373,0.883168,101.01480889320374
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),5,10,0.29823878242971785,0.3134701274622461,0.856817,109.18871903419495
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,0,0.8941454211535692,0.4284990477496622,0.851447,15.56729006767273
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,1,0.01,1.0,0.892425,25.754204273223877
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,2,0.03768348132374464,0.013864436804397536,0.87557,33.39241814613342
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,3,0.011649772355927216,0.02836624880330807,0.884988,39.12242794036865
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,4,1.0,0.01,0.964128,51.98416566848755
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,5,1.0,1.0,0.882137,64.88807225227356
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,6,0.4587497412738378,0.577947495755088,0.861083,76.08781051635742
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,7,0.5647866135349175,0.9999050838998265,0.883825,85.27907705307007
CustomKernel 2.5 s1e-3 sdi4 + ei (ip 1),6,8,0.5132309139023508,0.010571758987750174,0.930079,96.14960980415344
