optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
Matern 2.5 + ucb (ip 1),0,0,0.30986646210988045,0.9738548296019693,0.833743,163.92213678359985
Matern 2.5 + ucb (ip 1),0,1,1.0,0.1,0.815355,429.6246726512909
Matern 2.5 + ucb (ip 1),0,2,0.012276323234967735,0.10772716982173834,0.837189,504.0711705684662
Matern 2.5 + ucb (ip 1),0,3,0.7892416378146482,0.4452795910051699,0.793534,774.0953407287598
Matern 2.5 + ucb (ip 1),0,4,0.9983958467980056,0.9841136192405687,0.83286,1038.390769958496
Matern 2.5 + ucb (ip 1),0,5,0.010024307729381884,0.6264186804286512,0.839099,1110.9762370586395
Matern 2.5 + ucb (ip 1),0,6,0.48585683103043803,0.10437603284717088,0.800446,1305.581135749817
Matern 2.5 + ucb (ip 1),0,7,0.016235682400217902,0.9945944663298584,0.843684,1379.4016661643982
Matern 2.5 + ucb (ip 1),0,8,0.9987784153805939,0.5888220797700391,0.806235,1632.7561161518097
Matern 2.5 + ucb (ip 1),0,9,0.33910544127721387,0.3917099390612734,0.792305,1786.6078388690948
Matern 2.5 + ucb (ip 1),0,10,0.6829960959738988,0.7750559046293799,0.822235,1980.8441758155823
Matern 2.5 + ucb (ip 1),1,0,0.4024240276995343,0.33797575526941936,0.787627,141.6313328742981
Matern 2.5 + ucb (ip 1),1,1,1.0,1.0,0.83365,394.667507648468
Matern 2.5 + ucb (ip 1),1,2,0.011114903301462123,0.9995978796874138,0.843714,465.0937316417694
Matern 2.5 + ucb (ip 1),1,3,0.9913220652457252,0.10036731338167532,0.814965,769.1539807319641
Matern 2.5 + ucb (ip 1),1,4,0.01,0.1,0.837293,834.9445512294769
Matern 2.5 + ucb (ip 1),1,5,0.9999250439277657,0.5584091692858377,0.803477,1037.1976926326752
Matern 2.5 + ucb (ip 1),1,6,0.5103491845335443,0.9990060868852493,0.834453,1193.7799055576324
Matern 2.5 + ucb (ip 1),1,7,0.011005960537616506,0.5459559903512238,0.838454,1250.6095867156982
Matern 2.5 + ucb (ip 1),1,8,0.6250720006302738,0.10056239277086262,0.805763,1428.3051159381866
Matern 2.5 + ucb (ip 1),1,9,0.6606479933388744,0.6172512041897147,0.8097,1615.785367488861
Matern 2.5 + ucb (ip 1),1,10,0.2790479252946139,0.7475212510088898,0.821314,1714.5225594043732
Matern 2.5 + ucb (ip 1),2,0,0.47946434113667524,0.2727477686017865,0.784275,129.0337324142456
Matern 2.5 + ucb (ip 1),2,1,1.0,1.0,0.83365,331.6777374744415
Matern 2.5 + ucb (ip 1),2,2,0.010187842348491315,0.97532618987276,0.843315,391.67212891578674
Matern 2.5 + ucb (ip 1),2,3,0.991775804795687,0.1024281032591006,0.81412,637.5059309005737
Matern 2.5 + ucb (ip 1),2,4,0.010693156606895935,0.10091549715052756,0.837278,694.3090255260468
Matern 2.5 + ucb (ip 1),2,5,0.998459161592293,0.5335278780196508,0.801222,895.5410227775574
Matern 2.5 + ucb (ip 1),2,6,0.5097344746907064,0.995662806282039,0.834276,1052.4423143863678
Matern 2.5 + ucb (ip 1),2,7,0.014110283201630554,0.5335030741896855,0.838367,1109.3689720630646
Matern 2.5 + ucb (ip 1),2,8,0.6911486086092918,0.10233075154934124,0.806781,1300.5410771369934
Matern 2.5 + ucb (ip 1),2,9,0.6367830892938867,0.6147399255417999,0.809124,1449.6619472503662
Matern 2.5 + ucb (ip 1),2,10,0.3275017263230026,0.10213550989595896,0.795068,1575.8025777339935
Matern 2.5 + ucb (ip 1),3,0,0.40973561773044676,0.8047357195214586,0.824698,139.94843435287476
Matern 2.5 + ucb (ip 1),3,1,1.0,0.1,0.815355,339.6092529296875
Matern 2.5 + ucb (ip 1),3,2,0.01607238305218734,0.12327633386249687,0.824728,398.2293403148651
