optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
Matern 2.5 + ucb (ip 1),7,2,0.9978904023051285,0.11051996040211161,0.819135,248.81892347335815
Matern 2.5 + ucb (ip 1),7,3,0.476777067109729,0.5079869963628357,0.801139,324.99908661842346
Matern 2.5 + ucb (ip 1),7,4,0.013037889534675051,0.9979746556230659,0.845722,373.28348660469055
Matern 2.5 + ucb (ip 1),7,5,0.9997783842262224,0.6095998191510782,0.808772,480.0664656162262
Matern 2.5 + ucb (ip 1),7,6,0.9944545677613064,0.9987282406083463,0.836039,607.2617816925049
Matern 2.5 + ucb (ip 1),7,7,0.013880607607344468,0.5497878030433815,0.839063,655.4736235141754
Matern 2.5 + ucb (ip 1),7,8,0.5322942118661435,0.10228144479372571,0.810895,745.4387724399567
Matern 2.5 + ucb (ip 1),7,9,0.7900704152608907,0.33958234121918923,0.785654,856.2775275707245
Matern 2.5 + ucb (ip 1),7,10,0.3888763979406353,0.9978523153518688,0.836958,935.6699388027191
Matern 2.5 + ucb (ip 1),8,0,0.3932929903451277,0.8610055400481904,0.82952,79.2305235862732
Matern 2.5 + ucb (ip 1),8,1,1.0,0.1,0.824144,185.1362488269806
Matern 2.5 + ucb (ip 1),8,2,0.015154229553042468,0.10003266951623827,0.825163,236.26766753196716
Matern 2.5 + ucb (ip 1),8,3,0.8280625339536312,0.1768650407771899,0.796242,350.2956483364105
Matern 2.5 + ucb (ip 1),8,4,1.0,1.0,0.836169,457.2201828956604
Matern 2.5 + ucb (ip 1),8,5,0.013414357485285277,0.9934388215087379,0.845611,505.48120284080505
Matern 2.5 + ucb (ip 1),8,6,0.999911901776213,0.5390924599425347,0.802019,612.1627714633942
Matern 2.5 + ucb (ip 1),8,7,0.011937917857298285,0.5049153090630532,0.838679,662.8898591995239
Matern 2.5 + ucb (ip 1),8,8,0.40537350106325065,0.10088283774665724,0.80612,743.4675295352936
Matern 2.5 + ucb (ip 1),8,9,0.5934010363150176,0.47971667216805347,0.797972,837.9865896701813
Matern 2.5 + ucb (ip 1),8,10,0.7109007489565771,0.9991470147609255,0.836382,942.8438804149628
Matern 2.5 + ucb (ip 1),9,0,0.8231535087056414,0.898036959844042,0.830847,113.46066188812256
Matern 2.5 + ucb (ip 1),9,1,0.01,0.1,0.837855,161.77369832992554
Matern 2.5 + ucb (ip 1),9,2,0.9780371881671357,0.10258320592416426,0.822835,289.60884857177734
Matern 2.5 + ucb (ip 1),9,3,0.8505227783208373,0.2429166059657606,0.786513,404.7900640964508
Matern 2.5 + ucb (ip 1),9,4,0.010000000000000009,1.0,0.845773,452.98817920684814
Matern 2.5 + ucb (ip 1),9,5,0.5261007021136215,0.10142003241543175,0.811183,545.6109006404877
Matern 2.5 + ucb (ip 1),9,6,0.30315511210603796,0.5585849961669033,0.808544,618.1427900791168
Matern 2.5 + ucb (ip 1),9,7,0.9985195942541474,0.6037609430732911,0.808217,724.5579299926758
Matern 2.5 + ucb (ip 1),9,8,0.996422400558428,0.9989700818457854,0.836116,831.4919929504395
Matern 2.5 + ucb (ip 1),9,9,0.011989654512226527,0.5198705948198061,0.838802,879.6321153640747
Matern 2.5 + ucb (ip 1),9,10,0.3854560082464175,0.9958872205528163,0.836853,959.2262191772461
